Top Depth,Bot Depth,Mid Depth,MSA,Chloride,Nitrate,Sulfate,Sodium,Ammonium,Potassium,Magnesium,Calcium,Sr88(LR),Cd111(LR),Cs133(LR),Ba137(LR),La139(LR),Ce140(LR),Pr141(LR),Pb208(LR),Bi209(LR),U238(LR),As75(LR),Li7(LR),Al27(MR),S32(MR),Ca44(MR),Ti47(MR),V51(MR),Cr52(MR),Mn55(MR),Fe56(MR),Co59(MR),Cu63(MR),Zn66(MR),As75(HR),K39(HR),Na23(MR),Mg24(MR),Cu No Volcs
41.49937835,41.60614576,41.55276205,0.61,11.13,44.07,62.61,7.02,4.83,1.86,5.23,32.68,122.128,4.613,3.026,206.587,3.149,10.616,0.939,51.8,0.655,400.109,12.807,15.048,3.267,14.1,18.424,257.391,18.5,15.551,292.674,12.026,6.067,22.352,126.059,13.958,2.983,,,22.352
41.60614576,41.70575075,41.65594825,0.37,5.48,29.27,35.68,2.85,2.88,0.77,1.38,7.73,24.458,2.461,0.553,82.875,0.542,2.135,0.187,14.649,0.225,80.961,8.596,7.848,0.753,6.585,4.645,100.183,2.642,3.194,70.518,1.811,1.302,14.306,57.94,7.953,0.736,,,14.306
41.70575075,41.81744968,41.76160022,0.14,3.64,27.47,73.16,3.74,6.76,3.61,1.49,5.96,20.331,3.403,1.344,124.375,0.512,1.391,0.144,43.622,0.763,194.964,8.185,12.169,0.989,15.78,4.448,132.198,8.072,7.141,82.504,3.878,2.06,27.09,112.703,8.443,2.272,,,27.09
41.81744968,41.92493483,41.87119226,0.67,2.56,21.62,22.92,1.77,5.79,0.85,0.55,3.06,7.099,1.261,0.125,112.858,0.071,0.133,0.009,14.438,0.164,54.455,1.802,9.758,0.535,5.297,1.358,7.716,0.427,2.172,11.588,0.295,0.463,14.674,167.467,2.909,0.699,,,14.674
41.92493483,42.03286554,41.97890018,1.11,7.19,35.1,33.17,3.77,7.77,1.12,1.07,4,14.256,1.368,0.447,114.935,0.304,1.31,0.116,22.864,0.226,275.948,3.903,10.546,0.65,6.847,2.118,58.94,2.337,7.657,60.727,1.701,0.992,14.133,105.801,4.293,0.825,,,14.133
42.03286554,42.14624392,42.08955473,2.72,8.56,62.87,54.58,2.63,18.13,2.36,1.19,5.63,24.423,1.315,1.296,168.433,0.912,3.934,0.338,40.385,0.313,464.443,6.612,10.517,1.267,11.762,3.508,80.611,4.805,3.535,103.487,2.421,1.711,19.798,147.219,6.506,1.759,,,19.798
42.14624392,42.25411111,42.20017751,4.31,6.11,126.33,38.25,0.51,8.07,0.86,0.72,3.42,20.404,1.968,0.51,694.779,0.467,1.576,0.159,59.503,0.412,205.4,4.833,10.045,0.749,10.657,3.395,73.251,2.483,2.641,54.488,1.232,1.132,22.757,242.179,4.827,0.937,,,22.757
42.25411111,42.36093381,42.30752246,4.55,12.34,200.36,94.85,1.92,18.97,2.27,1.26,5.31,18.884,1.925,0.753,119.358,1.058,4.241,0.375,73.425,0.596,3459.611,8.249,8.409,0.989,18.745,3.557,74.082,3.757,3.748,72.582,2.048,1.621,25.001,428.842,8.657,1.076,,,25.001
42.36093381,42.47266699,42.4168004,7.72,3.32,28.18,52.24,1.17,8.23,0.83,0.6,1.65,4.326,1.101,0.3,85.731,0.225,1.013,0.113,22.93,0.198,324.193,3.326,7.94,0.931,11.92,1.085,129.414,4.049,2.726,61.524,3.063,1.491,17.923,164.326,4.846,0.667,,,17.923
42.47266699,42.57367569,42.52317134,3.49,5.21,57.92,68.92,0.87,22.37,1.64,0.51,1.08,7.046,1.261,0.644,134.263,1.161,4.393,0.47,47.729,0.371,951.295,6.469,8.205,0.942,10.726,2.015,194.054,5.018,2.385,97.482,2.436,1.381,27.497,85.73,7.89,1.445,,,27.497
42.57367569,42.66861628,42.62114598,1.21,10.06,160.72,131.13,1.26,100.66,5.16,0.33,1.99,6.723,3.339,0.806,146.512,5.196,20.154,2.113,28.897,1.325,1925.884,9.277,6.233,0.905,20.628,2.877,395.697,8.578,1.534,126.103,2.767,0.852,20.08,65.396,9.55,3.623,,,20.08
42.66861628,42.77605899,42.72233763,2.97,3.49,51.48,59.91,0.33,23.27,1.71,0.39,1.33,4.227,1.111,0.178,56.614,0.245,1.428,0.194,10.065,0.163,181.209,2.54,4.036,0.418,8.625,1.436,11.6,0.387,1.562,24.241,0.306,0.413,12.663,45.062,2.293,0.941,,,12.663
42.77605899,42.88086897,42.82846398,0.91,6.57,69.3,47.71,0.51,36.58,1.98,0.73,3.34,13.349,1.272,0.422,84.103,0.717,2.438,0.217,14.868,0.266,128.046,3.87,7.387,0.928,9.672,3.038,100.994,4.766,20.126,90.041,2.704,1.551,12.238,115.564,4.506,1.47,,,12.238
42.88086897,42.9919996,42.93643429,0.75,4.86,109.59,48.95,0.75,20.97,3.57,1.52,4.91,12.727,2.664,0.487,94.699,0.33,1.153,0.112,17.977,0.324,101.972,4.095,8.325,0.893,9.407,2.592,65.641,3.173,3.975,79.222,1.576,1.501,15.622,388.167,3.186,1.565,,,15.622
42.9919996,43.10339092,43.04769526,1.47,3.15,32.31,25.31,1,7.7,1.33,0.72,2.34,14.192,1.047,0.363,65.696,0.32,0.915,0.083,12.568,0.369,63.732,4.416,9.541,0.62,5.706,1.783,40.758,2.125,1.576,24.913,1.09,0.752,8.177,135.812,6.783,0.556,,,8.177
43.10339092,43.21601188,43.1597014,2.18,12.2,112.51,111.59,3.07,29.1,3.18,4.25,23.52,105.247,2.493,2.005,186.088,2.825,9.862,0.858,61.17,1.023,290.588,16.211,12.801,2.73,25.166,14.452,266.175,16.282,15.424,231.934,9.648,4.427,23.647,240.161,18.128,2.879,,,23.647
43.21601188,43.32388412,43.269948,4.49,6.88,54.81,76.56,2.29,16.74,1.82,2.41,10.8,51.186,1.797,1.415,168.794,1.454,4.675,0.426,38.9,0.595,152.672,12.052,10.202,2.705,15.591,7.426,358.906,15.444,12.91,212.442,9.917,5.587,23.648,160.656,11.273,2.175,,,23.648
43.32388412,43.43243063,43.37815737,3.61,5.09,42.1,76.22,2,17.66,1.53,2.16,10.56,51.081,1.668,1.17,139.567,1.381,4.9,0.427,40.082,0.672,204.379,9.211,11.598,2.105,16.911,7.266,208.87,13.268,13.138,189.141,6.912,4.367,20.245,278.082,8.443,1.844,,,20.245
43.43243063,43.53991672,43.48617368,1.53,8.03,62.36,75.83,3.24,17.7,1.93,3.5,17.63,89.598,2.065,2.259,161.936,2.698,8.979,0.803,53.383,1.077,243.355,14.172,11.172,2.807,16.114,10.822,232.663,14.329,13.677,244.512,9.564,5.427,23.57,138,14.512,2.507,,,23.57
43.53991672,43.6451445,43.59253061,0.82,5.36,48.72,28,1.62,8.38,0.78,1.79,9.97,48.392,1.122,1.032,113.982,1.245,4.117,0.361,25.358,0.314,252.476,5.602,10.529,1.72,6.651,6.988,136.172,10.996,7.283,129.435,4.911,3.189,15.544,131.936,5.147,1.548,,,15.544
43.6451445,43.75376645,43.69945548,0.69,8.43,47.39,81.03,4.53,19.56,2,2.98,14.6,69.671,2.022,1.958,171.134,2.448,8.72,0.741,52.191,0.876,522.828,14.766,16.965,2.744,18.387,9.25,300.748,17.105,10.267,228.951,8.925,4.477,18.716,123.107,10.657,2.717,,,18.716
43.75376645,43.86572083,43.80974364,0.36,9.53,46.38,59.62,5.59,16.46,2.08,3.7,17.22,82.519,1.797,1.7,142.445,2.396,8.482,0.761,42.813,0.779,389.1,11.94,15.221,2.474,12.974,12.805,200.195,13.12,10.04,201.736,7.942,3.938,20.881,138.566,12.191,2.356,,,20.881
43.86572083,43.97779114,43.92175599,0.25,9.95,34.4,57.28,10.15,13.55,4.45,3.63,19.83,65.128,3.575,2.017,127.429,1.789,6.085,0.532,40.619,0.824,165.274,10.335,11.625,1.749,12.594,10.715,138.702,9.043,7.921,188.489,5.599,3.878,24.731,165.062,12.871,2.242,,,24.731
43.97779114,44.07999372,44.02889243,0.16,12.93,39.5,28.48,8.42,9.28,1.7,1.46,5.3,11.796,1.197,0.274,63.196,0.086,0.481,0.045,20.473,0.227,63.289,4.175,11.38,0.468,4.759,2.729,30.795,1.541,2.882,40.157,0.716,1.381,11.813,62.165,4.72,0.393,,,11.813
44.07999372,44.18944229,44.134718,0.1,10.13,49.29,27.69,5.62,9.41,0.84,1.2,4.57,16.855,1.111,1.147,79.044,1.199,3.704,0.321,39.409,0.201,135.285,4.175,9.331,0.608,6.379,3.244,28.656,1.966,3.01,38.726,1.111,0.972,9.957,78.728,4.336,0.502,,,9.957
44.18944229,44.28964419,44.23954324,0.52,26.5,34.99,27.68,17.91,4.65,8.31,1.23,3.75,7.162,1.101,0.167,62.388,0.116,0.562,0.033,15.112,0.233,47.51,2.604,9.011,0.532,4.91,1.88,23.477,0.931,20.267,33.268,2.019,4.528,11.233,138.934,2.909,0.405,,,11.233
44.28964419,44.39629479,44.34296949,0.1,16.96,17.78,24.66,11.28,6.25,1.4,1.44,2.07,18.644,1.208,0.372,75.001,0.115,0.286,0.042,16.758,0.179,72.266,3.903,5.693,0.967,5.371,2.374,64.456,2.165,2.328,25.399,1.324,0.942,12.024,87.933,3.972,0.452,,,12.024
44.39629479,44.5054617,44.45087825,0.08,10.22,45.72,53.92,4.62,13.26,1.12,1.4,3.42,11.878,1.208,0.433,99.812,0.214,1.239,0.108,28.991,0.264,131.815,4.287,8.396,0.712,10.404,2.316,44.304,2.642,2.825,102.972,2.112,1.122,14.211,88.124,4.06,0.702,,,14.211
44.5054617,44.61172761,44.55859466,0.13,6.28,49.23,50.86,3.05,15.76,1.65,1.16,4.43,16.912,1.84,0.799,113.692,0.469,1.927,0.167,35.63,0.556,274.497,8.249,8.285,1.182,9.978,3.322,170.795,11.649,5.735,101.683,3.5,3.099,15.855,179.245,9.764,1.374,,,15.855
44.61172761,44.71409804,44.66291282,0.21,13.11,40.53,55.19,7.48,16.64,1.47,1.75,4.57,9.657,1.219,0.578,85.693,0.232,1.274,0.088,34.044,0.334,309.703,5.666,9.968,0.539,11.924,2.004,65.244,2.775,2.655,46.851,1.173,1.631,12.024,100.642,6.72,0.792,,,12.024
44.71409804,44.80845908,44.76127856,0.41,4.59,31.21,87.55,2.31,14.96,1.31,0.96,2.98,10.168,1.754,0.494,88.501,0.329,1.117,0.128,36.823,0.291,154.263,5.089,10.346,0.72,13.091,2.094,43.46,2.457,2.243,41.473,1.115,1.331,12.276,107.264,5.104,0.709,,,12.276
44.80845908,44.8911439,44.84980149,1,4.21,34.58,37.94,2.81,16.49,2.49,0.97,4.31,13.224,1.518,1.769,83.342,0.476,2.015,0.211,28.232,1.239,570.364,8.554,10.924,1.555,6.835,7.629,269.111,4.74,4.258,83.048,2.519,1.891,10.13,96.953,9.317,1.375,,,10.13
44.8911439,44.98531319,44.93822855,0.83,4.31,22.06,24.15,4.74,5.87,3.81,2.19,2.77,5.966,1.004,0.409,67.026,0.132,0.32,0.096,16.69,0.156,85.742,1.85,14.117,0.697,3.827,2.225,32.99,1.621,4.617,41.16,0.808,0.942,14.888,150.521,1.569,0.808,,,14.888
44.98531319,45.0894428,45.037378,2.79,12.85,55.17,108.1,5.49,28.67,3.3,2.55,11.94,49.139,1.936,2.279,164.845,2.302,7.284,0.619,71.629,1.176,472.567,18.024,14.586,1.86,19.177,8.131,188.811,9.043,6.899,141.552,5.354,3.738,19.76,144.446,20.385,2.185,,,19.76
45.0894428,45.19752113,45.14348196,3.42,8.96,80.61,103.07,0.83,16.81,1.3,1.02,5.14,27.122,1.636,0.646,124.646,0.513,1.917,0.143,77.707,0.524,470.527,6.484,10.434,0.85,19.329,4.01,45.092,2.656,2.357,48.415,1.211,1.282,19.103,149.061,7.06,0.951,,,19.103
45.19752113,45.30081542,45.24916827,1.84,13.45,149.73,132.57,1.35,30.62,2.33,1.26,8.21,44.374,2.889,2.437,162.383,3.905,11.981,1.124,142.18,1.204,8458.795,28.504,2.827,1.568,27.83,49.975,226.75,11.195,6.288,111.984,4.482,2.49,34.09,328.329,25.007,1.992,,,34.09
45.30081542,45.41911737,45.35996639,2.44,6.22,102.78,41.33,0.8,12.43,0.93,0.76,3,6.77,1.176,0.598,87.246,0.816,3.562,0.28,39.46,0.19,1035.781,5.057,3.595,0.725,8.298,3.627,78.922,2.841,7.723,53.063,1.863,1.042,17.653,177.031,4.293,0.711,,,17.653
45.41911737,45.5138128,45.46646509,5.97,10.73,129.77,57.09,1.15,14.2,2.11,2.15,5.21,22.502,1.454,1.352,172.493,1.11,4.186,0.367,54.724,0.265,1040.709,10.634,9.879,2.102,15.653,4.36,472.963,8.273,9.329,149.147,5.482,3.024,21.724,159.273,10.657,2.439,,,21.724
45.5138128,45.62857214,45.57119247,6.75,13.64,128.92,92.26,2.32,25.13,2.39,1.13,5.17,38.234,1.733,2.106,257.74,1.404,4.81,0.454,69.987,0.34,1045.636,16.21,16.164,3.48,23.008,5.093,867.003,13.705,10.934,245.231,9.101,5.007,25.795,141.515,17.021,4.168,,,25.795
45.62857214,45.7378259,45.68319902,2.91,9.96,84.64,95.32,2.4,29.54,5.28,2.09,8.56,43.626,1.283,1.093,145.817,1.184,3.867,0.333,51.804,0.387,327.385,15.296,14.037,2.323,15.772,7.265,193.947,10.783,8.306,226.577,7.3,5.387,25.272,218.453,15.788,3.653,,,25.272
45.7378259,45.84566719,45.79174654,1.99,16.67,174.83,133.08,3.09,50.71,3.84,4.35,23.99,137.087,5.256,2.798,236.408,5.38,17.719,1.464,166.917,1.949,878.268,24.539,23.47,4.479,36.322,82.175,567.286,29.659,29.36,370.851,14.986,9.007,49.332,192.31,24.09,7.623,,,49.332
45.84566719,45.94589635,45.89578177,1.75,10.25,70.87,97.82,4.58,23.61,2.48,3.63,22.32,121.334,2.943,2.158,191.257,2.758,10.334,0.866,85.662,1.19,388.236,40.445,9.969,3.952,22.301,15.517,331.544,21.741,17.867,308.982,13.375,6.927,26.78,166.176,44.012,3.26,,,26.78
45.94589635,46.04618181,45.99603908,0.43,23.63,51.3,99.4,12.46,12.4,1.77,2.58,9.75,46.67,1.668,2.368,112.214,1.272,4.147,0.357,62.1,0.692,204.675,11.667,9.795,1.232,19,6.304,114.903,6.798,5.564,122.841,3.735,2.68,16.956,100.631,10.06,1.252,,,16.956
46.04618181,46.16175191,46.10396686,0.78,3.86,21.43,30.94,2.81,4.33,1.2,1.19,4.5,14.277,1.304,0.305,67.717,0.448,1.258,0.119,19.601,0.399,104.578,3.021,13.711,0.551,5.267,2.593,37.606,1.395,1.945,47.176,1.338,1.421,15.68,201.688,4.293,0.606,,,15.68
46.16175191,46.27508128,46.2184166,4.28,5.14,46.99,36.45,2.74,5.95,1.75,1.54,10.48,37.773,1.058,0.708,123.43,1.449,4.117,0.353,32.449,0.257,342.597,4.336,11.028,1.307,9.826,6.361,95.584,6.253,5.039,80.022,3.429,2.35,20.611,168.757,4.846,1.114,,,20.611
46.27508128,46.38533554,46.33020841,4.48,6.89,56.14,76.53,3.02,17.2,2.65,1.05,4.19,8.666,1.133,0.53,104.707,0.316,1.376,0.157,41.58,0.209,356.356,3.502,13.278,0.666,12.143,3.147,47.175,1.753,1.662,35.353,2.935,1.232,24.749,224.326,3.23,0.902,,,24.749
46.38533554,46.49709879,46.44121716,2.63,2.37,39.89,39.58,0.34,26.48,1.8,0.35,1.06,1.061,0.822,0.332,74.611,0.378,1.612,0.171,31.819,0.205,262.478,2.059,10.828,0.523,6.816,1.217,25.507,1.077,0.98,7.324,0.523,0.403,18.41,78.724,3.273,0.862,,,18.41
46.49709879,46.60139135,46.54924507,1.94,16.99,102.77,70.15,9.04,27.64,5.67,0.62,2.76,2.351,0.929,0.303,99.249,0.415,2.149,0.186,42.656,0.262,420.561,2.588,15.168,0.563,9.396,1.484,20.663,1.156,1.945,22.328,0.905,0.593,16.414,52.972,2.846,0.889,,,16.414
46.60139135,46.71522878,46.65831006,2.75,10.76,122.77,85.93,1.25,33.04,2.22,0.85,3.2,13.738,1.379,0.597,146.827,0.973,3.312,0.338,50.881,0.297,393.305,4.945,13.262,1.369,15.533,2.328,124.081,6.505,6.728,82.366,2.961,2.46,20.438,126.799,4.104,2.251,,,20.438
46.71522878,46.82771125,46.77147002,3.94,13.73,96.84,73.6,8.05,30.05,4.84,2.07,8.93,40.856,1.54,1.452,154.091,1.545,5.435,0.468,49.998,0.505,246.248,12.502,8.63,2.428,15.713,6.753,299.057,13.865,10.054,231.644,8.593,5.857,28.213,194.697,15.361,3.144,,,28.213
46.82771125,46.93608222,46.88189674,2.05,11.63,73.8,99.46,4.15,24.76,2.44,3.65,21.86,85.635,1.593,1.813,263.255,2.476,8.549,0.746,46.169,0.616,203.231,12.405,8.128,3.199,15.93,12.582,243.361,14.516,10.381,244.765,9.212,4.908,19.277,235.571,11.764,2.833,,,19.277
46.93608222,47.04378226,46.98993224,2.17,10.47,38.11,76.94,7.06,14.9,4.01,3.48,15.38,90.68,2.247,4.222,164.159,3.404,11.79,0.98,52.152,0.986,1746.98,20.431,15.393,3.141,21.193,16.946,291.795,14.674,12.412,293.641,11.865,7.577,27.225,535.802,25.599,3.13,,,27.225
47.04378226,47.15278959,47.09828592,1.06,12.51,46.95,91.18,7.05,13.82,2.66,2.61,23.37,75.554,2.407,3.291,173.527,2.86,10.734,0.995,57.279,1.155,668.742,15.648,12.591,2.611,22.411,12.72,185.203,15.739,10.779,307.474,7.616,6.177,28.056,361.65,14.701,2.563,,,28.056
47.15278959,47.26683787,47.20981373,0.73,9.28,45.46,107.49,5.37,19.92,2.96,2.14,7.75,19.627,1.593,0.704,71.885,0.758,2.397,0.211,36.631,0.433,144.12,7.078,9.671,1.45,11.202,3.619,36.931,11.882,3.081,98.12,1.35,3.439,22.661,169.853,8.273,0.899,,,22.661
47.26683787,47.38415816,47.32549801,1.47,2.87,24.7,47.28,1.35,6.12,1.38,0.76,1.64,3.009,1.09,0.173,68.147,0.212,0.069,0.006,18.807,0.154,149.477,2.541,9.563,0.508,8.883,1.153,12.335,7.564,1.037,21.253,0.144,3.339,16.511,192.679,2.419,0.899,,,16.511
47.38415816,47.50052645,47.44234231,0.8,6.08,23.07,16.2,3.52,7.63,1.11,0.8,2.15,0.603,0.619,0.207,67.66,0.282,0.306,0.034,10.053,0.116,1693.793,1.626,12.176,0.495,1.764,1.493,42.79,0.36,1.477,17.23,0.367,0.742,6.688,212.187,2.356,0.357,,,6.688
47.50052645,47.61653942,47.55853293,0.98,1.7,33.93,17.82,0.28,7.87,0.97,0.54,2.28,5.458,0.78,0.259,75.53,0.186,0.564,0.05,17.458,0.837,114.862,1.947,12.008,0.594,4.587,2.302,52.025,1.966,11.645,46.079,0.902,1.521,15.428,258.022,1.526,0.337,,,15.428
47.61653942,47.73718767,47.67686354,1.89,4.54,47.3,56.58,0.69,9.92,1.07,0.7,2.13,10.326,0.79,0.085,665.767,0.537,0.009,0.056,13.53,0.097,81.258,0.904,10.873,0.333,7.196,1.232,67.833,0.068,0.81,12.711,0.009,0.533,17.145,221.391,1.002,0.443,,,17.145
47.73718767,47.78798565,47.76258666,1.3,4.26,21.86,31.97,2.55,13.6,1.92,0.73,2.09,0.788,0.994,0.116,50.962,0.025,0.361,0.05,8.666,0.204,93.421,2.172,13.817,0.774,2.827,1.131,13.233,0.201,1.392,19.3,0.359,0.762,18.862,234.093,2.419,0.354,,,18.862
47.78798565,47.91000022,47.84899293,0.82,5.09,35.37,41.09,3.2,5.69,3.98,3.06,4.11,14.383,0.64,0.761,109.771,0.302,0.98,0.095,6.206,0.211,357.077,2.283,11.983,0.903,4.296,1.344,61.022,1.634,3.166,20.43,1.55,0.692,9.395,100.822,5.4,0.629,,,9.395
47.91000022,48.01421289,47.96210655,1.84,6.35,75.08,50.76,0.53,10.1,0.81,1.07,3.18,15.513,1.09,1.666,143.045,0.418,1.229,0.116,10.004,0.203,283.774,9.708,9.933,1.15,10.51,2.77,142.195,4.115,3.535,121.731,3.903,2.5,20.244,251.579,10.594,1.051,,,20.244
48.01421289,48.14091524,48.07756406,1.32,10.73,120.94,84.27,0.86,20.06,1.76,1.75,10.62,68.403,2.664,4.232,304.564,2.131,6.4,0.629,28.905,0.434,1722.641,25.406,15.397,4.134,20.538,9.552,481.983,19.949,13.634,300.983,16.501,8.567,15.216,190.196,23.342,4.405,,,15.216
48.14091524,48.24852202,48.19471863,0.28,5,45.4,46.13,1.97,10.71,1.26,1.33,5.87,14.735,0.929,0.608,79.947,0.679,2.011,0.192,8.136,0.175,105.442,3.919,9.346,1.227,3.83,2.868,135.325,5.124,9.229,78.542,3.481,1.881,10.188,128.814,3.186,0.876,,,10.188
48.24852202,48.35927187,48.30389695,1.04,4.4,26.63,36.94,1.5,11.13,0.86,1.96,13.08,51.29,0.769,1.386,122.709,3.935,12.576,1.024,24.412,0.584,222.494,7.768,8.111,1.981,8.674,7.844,152.043,8.977,7.893,124.137,7.255,2.989,14.269,113.351,7.676,1.503,,,14.269
48.35927187,48.48527965,48.42227576,0.2,5.84,41.56,58.48,2.32,13.16,1.3,2.95,16.7,244.772,4.613,4.711,462.96,8.413,29.435,2.479,115.444,1.783,703.804,34.57,17.754,8.236,43.48,37.492,732.196,48.138,31.334,786.889,30.203,14.614,16.667,128.994,33.604,6.418,,,16.667
48.48527965,48.60347844,48.54437905,0.18,7.28,56.49,80.02,3.14,15.19,1.75,3.94,20.32,84.878,1.872,2.132,161.956,2.555,9.304,0.757,51.258,1.06,199.891,14.637,10.939,2.732,16.405,12.025,232.03,13.533,10.835,230.716,8.183,4.527,19.066,144.638,15.361,2.475,,,19.066
48.60347844,48.71432575,48.6589021,0.19,14.87,56.48,124.81,11.7,19.66,5.86,6.25,32.19,106.09,2.097,2.812,184.416,2.936,10.765,0.879,64.188,1.042,351.866,15.086,11.97,3.204,22.251,15.474,289.549,19.55,13.747,279.744,10.916,5.487,20.475,130.461,15.021,2.939,,,20.475
48.71432575,48.83137217,48.77284896,0.27,6.11,28.09,28.82,2.86,8.93,1.1,1.27,5.2,19.843,0.972,5.005,107.715,1.264,4.466,0.453,38.855,0.237,1389.401,13.465,13.062,1.53,5.329,3.266,68.734,4.938,4.869,213.859,3.993,18.693,19.141,221.024,13.745,1.237,,,19.141
48.83137217,48.94837733,48.88987475,0.35,19.74,46.31,43.26,14.77,9.85,9.31,1.74,9.89,25.457,2.675,1.533,100.468,0.399,2.213,0.154,27.238,0.338,109.356,6.645,13.423,1.067,7.621,4.502,51.904,2.695,3.705,91.038,2.339,2.789,21.833,282.311,6.167,1.213,,,21.833
48.94837733,49.06155514,49.00496623,0.53,12.81,45.32,59.09,7.77,7.92,1.18,1.46,14.96,21.874,1.743,0.741,80.867,1.315,4.647,0.413,22.26,0.323,174.253,4.656,10.526,1.152,7.219,3.619,50.271,1.82,2.627,59.496,1.387,1.981,11.291,187.328,4.55,0.589,,,11.291
49.06155514,49.16699965,49.11427739,0.7,13.44,44.95,66.05,2.46,8.48,1.19,1.25,4.07,38.699,1.122,0.751,104.806,0.601,2.178,0.203,33.672,0.368,162.52,3.678,10.39,2.486,13.908,5.918,183.793,7.581,4.798,90.065,3.364,2.23,23.822,217.166,2.079,0.741,,,23.822
49.16699965,49.29923069,49.23311517,1.47,36.32,42.34,96.29,13.83,9.79,4.39,4.38,5.75,33.983,1.7,0.639,113.728,0.437,1.517,0.137,40.448,0.248,256.68,5.699,5.374,1.835,18.108,4.389,132.341,5.761,4.5,91.802,2.472,2.58,63.548,540.038,6.89,1.64,,,63.548
49.29923069,49.4099976,49.35461414,2.21,3.33,13.58,30.33,1.43,5.11,1.55,0.63,2.54,26.094,1.326,0.739,102.33,0.405,1.417,0.123,30.308,0.192,246.759,4.552,9.9,1.747,12.895,3.4,95.725,3.863,3.868,72.629,2.083,2.02,41.509,431.157,4.984,1.217,,,41.509
49.4099976,49.52400521,49.4670014,1.55,16.05,70.3,48.92,5.98,9.47,6.02,1.16,4.4,18.205,0.951,0.838,90.932,0.374,1.317,0.11,20.169,0.135,236.839,3.406,14.426,1.658,7.681,2.411,59.109,1.966,3.237,53.457,1.695,1.461,19.47,322.276,3.079,0.793,,,19.47
49.52400521,49.64890743,49.58645632,0.49,14.14,140.78,148.5,1.2,8.07,1.29,0.85,3.11,10.509,0.94,0.276,109.88,0.369,1.306,0.116,46.929,0.201,225.964,4.159,12.729,0.882,19.54,1.953,43.179,1.714,3.89,38.302,0.667,1.292,31.926,236.296,4.293,0.564,,,31.926
49.64890743,49.73656136,49.69273439,0.33,12.3,122.9,171.61,1.05,16.01,1.28,1.83,7.35,88.812,1.904,2.47,293.31,3.025,9.446,0.836,80.608,0.576,789.726,16.965,17.537,4.211,33.313,13.24,639.476,18.806,11.873,337.387,11.909,7.738,41.692,284.885,15.914,3.888,,,41.692
49.73656136,49.83898989,49.78777563,0.67,23.4,151.73,172.67,3.06,21.63,3.13,4.56,22.19,38.891,1.872,0.658,127.331,1.098,4.034,0.352,40.4,0.238,255.226,5.73,9.689,1.57,18.927,5.486,160.995,7.542,6.828,143.152,3.686,3.269,40.571,341.766,6.23,1.482,,,40.571
49.83898989,49.9227178,49.88085385,1.1,9.02,68.89,81.49,0.77,11.34,1.08,0.87,2.07,10.21,0.94,0.602,84.741,0.538,2.008,0.213,28.647,0.184,259.583,4.448,10.079,0.937,10.539,2.054,109.009,3.611,3.194,58.869,1.914,1.391,21.579,182.923,4.846,1.566,,,21.579
49.9227178,50.06991767,49.99631774,1.57,21.37,231.8,128.21,1.22,28.19,2.65,1.84,6.97,39.315,2,1.053,144.846,1.319,5.377,0.42,69.255,0.396,435.901,10.769,11.43,1.862,25.409,5.822,124.126,7.714,5.99,186.47,4.295,3.409,29.895,176.296,11.701,2.408,,,29.895
50.06991767,50.17184615,50.12088191,1.53,17.38,185.64,168.37,3.62,39.91,5,3.4,13.4,83.994,3.178,1.84,167.131,2.953,11.662,0.986,84.378,0.973,529.504,18.794,10.837,4.138,32.23,11.059,335.479,19.882,13.052,371.14,10.782,7.367,36.065,219.729,20.599,4.227,,,36.065
50.17184615,50.28068756,50.22626686,2.21,5.89,46.02,85.47,2.5,18.54,2.82,2.61,12.67,41.847,1.915,1.262,111.728,2.155,7.463,0.608,40.243,0.926,833.494,12.438,15.317,2.22,13.15,7.008,212.768,12.457,8.975,177.157,6.528,3.618,25.872,153.114,12.594,2.059,,,25.872
50.28068756,50.38558127,50.33313441,0.49,4.68,32.92,64.42,3.44,18.09,2.54,2.84,13.3,68.401,1.754,1.541,126.748,3.523,12.018,1.022,43.146,0.952,161.505,13.417,13.05,2.428,16.402,9.491,238.695,14.449,10.607,207.686,8.218,5.547,31.055,215.684,14.531,2.291,,,31.055
50.38558127,50.49876016,50.44217071,0.35,9.86,61.65,81.62,4.5,18.71,2.33,3.62,17.62,92.129,2.835,2.109,160.564,3.533,11.934,0.975,86.82,1.487,218.576,16.242,11.297,2.955,22.975,13.213,232.551,18.168,13.464,258.888,9.274,5.267,23.28,171.868,17.575,2.883,,,23.28
50.49876016,50.60527404,50.5520171,0.21,15.04,90.37,98.82,5.57,19.34,2.13,4.41,21.94,82.374,2.075,1.982,130.019,2.129,8.017,0.68,62.779,0.661,238.571,16.226,12.176,2.424,19.398,12.547,196.365,12.828,11.034,222.016,10.662,4.977,19.857,166.897,16.191,1.992,,,19.857
50.60527404,50.71591581,50.66059492,0.14,11.52,23.86,50.55,7.89,8.78,3.5,1.83,7.29,35.254,1.004,1.375,82.965,1.984,6.82,0.611,33.411,0.349,306.369,7.11,13.366,1.3,12.288,5.859,88.717,5.443,6.616,85.286,3.458,2.1,18.349,142.435,6.506,1.215,,,18.349
